user_id;id_p;Quantity;Time stamp;Size;Review Rating;Subscription Status;Shipping Type;Discount Applied;Promo Code Used;Payment Method
188;1903;7;18/03/2023;L;4;No;Next Day Air;No;No;Venmo
1506;4218;14;19/03/2023;XL;4.6;No;Standard;No;No;Bank Transfer
1583;4788;12;20/03/2023;M;3;No;Free Shipping;No;No;Cash
21;6660;12;21/03/2023;L;3.3;No;Express;No;No;PayPal
2025;2597;17;22/03/2023;S;3.8;No;Express;No;No;Debit Card
836;1187;16;23/03/2023;S;2.7;No;Free Shipping;No;No;PayPal
2246;6260;9;24/03/2023;L;4.5;No;Express;No;No;Bank Transfer
2384;4858;17;25/03/2023;S;4.8;No;Next Day Air;No;No;PayPal
3360;650;3;26/03/2023;M;4.2;No;Express;No;No;Credit Card
2974;7467;1;27/03/2023;S;3.5;No;Express;No;No;Credit Card
1242;9561;12;28/03/2023;L;4.9;No;Standard;No;No;Venmo
547;3842;11;29/03/2023;M;4.1;No;Next Day Air;No;No;Cash
1240;3025;14;30/03/2023;M;2.9;No;Next Day Air;No;No;Bank Transfer
1666;1144;6;31/03/2023;M;4;No;Next Day Air;No;No;Venmo
3279;3210;12;01/04/2023;M;4.6;No;Store Pickup;No;No;Cash
2430;7789;7;02/04/2023;S;2.8;No;Store Pickup;No;No;PayPal
2475;5399;10;03/04/2023;S;5;No;2-Day Shipping;No;No;Venmo
1411;3471;11;04/04/2023;S;2.9;No;Store Pickup;No;No;Cash
3594;2111;10;05/04/2023;M;3.3;No;Free Shipping;No;No;Credit Card
2259;9548;6;06/04/2023;S;3.4;No;2-Day Shipping;No;No;Debit Card
94;5254;11;07/04/2023;XL;3;No;Express;No;No;PayPal
2203;480;6;08/04/2023;M;4.7;No;Standard;No;No;Venmo
3865;4944;4;09/04/2023;L;2.9;No;Next Day Air;No;No;PayPal
1852;3915;14;10/04/2023;M;4.1;No;Store Pickup;No;No;Cash
2459;3643;17;11/04/2023;M;3.2;No;Free Shipping;No;No;Bank Transfer
3586;5630;15;12/04/2023;M;2.7;No;Store Pickup;No;No;Venmo
3339;673;7;13/04/2023;M;4.7;No;Store Pickup;No;No;Cash
1929;3531;20;14/04/2023;S;3.2;No;Free Shipping;No;No;PayPal
1396;3605;4;15/04/2023;M;2.5;No;Express;No;No;Debit Card
2989;9480;3;16/04/2023;XL;4.3;No;Next Day Air;No;No;PayPal
2781;5169;4;17/04/2023;M;4.4;No;Free Shipping;No;No;PayPal
3460;8814;6;18/04/2023;M;4.7;No;Next Day Air;No;No;Credit Card
269;8378;18;19/04/2023;XL;4;No;Express;No;No;Credit Card
1812;5274;10;20/04/2023;S;4.6;No;Express;No;No;Credit Card
1799;1802;10;21/04/2023;S;3.8;No;Next Day Air;No;No;Cash
3858;4013;10;22/04/2023;L;3.2;No;Next Day Air;No;No;Credit Card
1820;356;6;23/04/2023;L;5;No;Express;No;No;PayPal
1293;2701;10;24/04/2023;M;3.5;No;Standard;No;No;Bank Transfer
3398;3820;3;25/04/2023;M;3.7;No;Next Day Air;No;No;Cash
1458;6493;6;26/04/2023;M;4.8;No;Next Day Air;No;No;PayPal
921;7946;18;27/04/2023;M;3.7;No;2-Day Shipping;No;No;Venmo
800;517;5;28/04/2023;L;3.5;No;Free Shipping;No;No;Venmo
3828;9162;5;29/04/2023;M;4.9;No;Store Pickup;No;No;Debit Card
1931;1714;12;30/04/2023;L;4.7;No;Next Day Air;No;No;Debit Card
60;218;13;01/05/2023;L;4.9;No;2-Day Shipping;No;No;Venmo
1582;1568;3;02/05/2023;M;4.3;No;Next Day Air;No;No;Credit Card
2951;9819;1;03/05/2023;M;3.1;No;Free Shipping;No;No;Cash
1583;189;20;04/05/2023;S;3.4;No;2-Day Shipping;No;No;Debit Card
3768;8155;8;05/05/2023;XL;2.7;No;Express;No;No;PayPal
491;1866;19;06/05/2023;L;2.6;No;Store Pickup;No;No;Bank Transfer
867;2613;1;07/05/2023;M;2.9;No;Next Day Air;No;No;Credit Card
2729;7811;2;08/05/2023;XL;2.7;No;2-Day Shipping;No;No;PayPal
3633;9981;16;09/05/2023;XL;4.5;No;2-Day Shipping;No;No;Bank Transfer
3341;261;17;10/05/2023;M;3.1;No;Store Pickup;No;No;PayPal
3338;6763;4;11/05/2023;L;3.2;No;Free Shipping;No;No;Debit Card
1574;3428;12;12/05/2023;M;3.3;No;Next Day Air;No;No;Bank Transfer
3631;6300;1;13/05/2023;M;2.9;No;Express;No;No;Debit Card
290;8809;17;14/05/2023;L;4.1;No;Standard;No;No;Debit Card
1132;1271;2;15/05/2023;M;2.7;No;Express;No;No;Credit Card
1736;2648;16;16/05/2023;XL;4;No;Store Pickup;No;No;Venmo
2672;4200;1;17/05/2023;XL;2.6;No;Store Pickup;No;No;Bank Transfer
83;3588;16;18/05/2023;M;3.5;No;Store Pickup;No;No;Debit Card
3843;3391;18;19/05/2023;S;2.8;No;Store Pickup;No;No;Bank Transfer
2331;589;18;20/05/2023;XL;4.5;No;Store Pickup;No;No;Cash
2797;996;20;21/05/2023;XL;3;No;Free Shipping;No;No;Credit Card
3444;78;11;22/05/2023;M;4.4;No;Store Pickup;No;No;Credit Card
48;8751;7;23/05/2023;M;4.7;No;Next Day Air;No;No;PayPal
578;3599;4;24/05/2023;L;4.3;No;Standard;No;No;Cash
1830;682;14;25/05/2023;S;4.8;No;Free Shipping;No;No;Credit Card
2031;1350;4;26/05/2023;L;4.8;No;Store Pickup;No;No;Cash
859;114;13;27/05/2023;S;4.4;No;Next Day Air;No;No;Credit Card
2810;4357;4;28/05/2023;M;3.7;No;Free Shipping;No;No;Credit Card
1289;4616;19;29/05/2023;M;3.9;No;Express;No;No;Venmo
2805;4181;9;30/05/2023;S;3.8;No;Express;No;No;Venmo
2435;3320;17;31/05/2023;M;4.1;No;Store Pickup;No;No;Credit Card
2514;8542;9;01/06/2023;L;4;No;Store Pickup;No;No;Cash
2865;4962;17;02/06/2023;XL;4.5;No;Express;No;No;Credit Card
798;1284;2;03/06/2023;S;4;No;Express;No;No;Cash
384;9528;17;04/06/2023;M;4.5;No;2-Day Shipping;No;No;Credit Card
1871;949;15;05/06/2023;M;2.7;No;Standard;No;No;Debit Card
2538;4235;15;06/06/2023;S;3.8;No;Next Day Air;No;No;Venmo
2741;1110;17;07/06/2023;L;3.8;No;Standard;No;No;Debit Card
2866;1402;17;08/06/2023;L;3.8;No;2-Day Shipping;No;No;Credit Card
373;111;16;09/06/2023;L;4.3;No;Next Day Air;No;No;Debit Card
3146;5952;3;10/06/2023;M;3.5;No;Free Shipping;No;No;Bank Transfer
1409;3200;10;11/06/2023;M;3.8;No;Next Day Air;No;No;Credit Card
795;8157;7;12/06/2023;M;3.7;No;2-Day Shipping;No;No;Debit Card
1521;4915;10;13/06/2023;M;4.8;No;2-Day Shipping;No;No;PayPal
1817;2534;2;14/06/2023;L;4.9;No;Free Shipping;No;No;PayPal
865;7026;8;15/06/2023;M;4.3;No;Store Pickup;No;No;PayPal
405;9519;8;16/06/2023;L;4.4;No;Next Day Air;No;No;Venmo
2908;7474;12;17/06/2023;M;3.4;No;Free Shipping;No;No;PayPal
3155;8486;2;18/06/2023;XL;4.3;No;Next Day Air;No;No;Debit Card
1989;5928;17;19/06/2023;L;4.6;No;Store Pickup;No;No;Credit Card
3501;724;19;20/06/2023;L;3.8;No;Free Shipping;No;No;Debit Card
887;5382;8;21/06/2023;S;3.9;No;Express;No;No;Bank Transfer
521;1828;14;22/06/2023;M;2.6;No;Store Pickup;No;No;PayPal
197;9694;9;23/06/2023;M;4.2;No;Store Pickup;No;No;PayPal
1519;4319;11;24/06/2023;L;4.6;No;Store Pickup;No;No;Bank Transfer
3659;5609;11;25/06/2023;M;5;No;Standard;No;No;Credit Card
1020;7052;3;26/06/2023;L;4.2;No;Standard;No;No;Bank Transfer
2521;9955;5;27/06/2023;L;4.3;No;Store Pickup;No;No;Credit Card
650;8044;14;28/06/2023;XL;3.3;No;Free Shipping;No;No;Cash
1387;4730;6;29/06/2023;M;4.9;No;Express;No;No;PayPal
3234;534;9;30/06/2023;L;4.4;No;Standard;No;No;Bank Transfer
3798;5504;16;01/07/2023;M;3.1;No;2-Day Shipping;No;No;PayPal
686;9053;5;02/07/2023;XL;3.5;No;Store Pickup;No;No;Cash
3771;2056;7;03/07/2023;M;3.9;No;2-Day Shipping;No;No;PayPal
2347;8059;11;04/07/2023;XL;3.9;No;Store Pickup;No;No;PayPal
2917;336;10;05/07/2023;M;4.3;No;Store Pickup;No;No;Debit Card
3481;8148;7;06/07/2023;S;3.8;No;Express;No;No;Venmo
2647;2766;4;07/07/2023;L;2.7;No;2-Day Shipping;No;No;Bank Transfer
408;8798;6;08/07/2023;M;4.4;No;Store Pickup;No;No;Credit Card
1345;9581;12;09/07/2023;L;3.5;No;Express;No;No;Venmo
2468;772;15;10/07/2023;M;3.4;No;Free Shipping;No;No;PayPal
3139;8175;3;11/07/2023;L;4;No;Standard;No;No;PayPal
2895;3863;10;12/07/2023;L;4.8;No;Express;No;No;PayPal
2916;1971;14;13/07/2023;L;4.5;No;Next Day Air;No;No;PayPal
1704;9614;7;14/07/2023;M;4.4;No;Standard;No;No;Debit Card
2128;3319;14;15/07/2023;L;4.1;No;2-Day Shipping;No;No;Debit Card
1756;2941;4;16/07/2023;M;4.6;No;Next Day Air;No;No;Credit Card
3848;7574;1;17/07/2023;M;3.8;No;Store Pickup;No;No;Cash
401;5085;1;18/07/2023;L;2.9;No;Free Shipping;No;No;Bank Transfer
1495;65;4;19/07/2023;M;2.8;No;Standard;No;No;Credit Card
2517;2937;20;20/07/2023;XL;3;No;Store Pickup;No;No;Bank Transfer
2390;7644;3;21/07/2023;S;4.2;No;2-Day Shipping;No;No;Credit Card
3888;5372;12;22/07/2023;S;4.1;No;Free Shipping;No;No;Credit Card
2810;3181;17;23/07/2023;XL;4.1;No;Express;No;No;Venmo
599;3469;9;24/07/2023;L;4.6;No;2-Day Shipping;No;No;PayPal
839;1499;5;25/07/2023;L;2.5;No;Store Pickup;No;No;Venmo
1940;5100;6;26/07/2023;L;3;No;Store Pickup;No;No;Debit Card
2651;3318;6;27/07/2023;M;3.8;No;Next Day Air;No;No;PayPal
1084;7183;5;28/07/2023;M;4.1;No;Free Shipping;No;No;Venmo
3003;918;3;29/07/2023;L;3.3;No;Standard;No;No;PayPal
3297;2680;7;30/07/2023;M;5;No;2-Day Shipping;No;No;Credit Card
2479;2033;4;31/07/2023;S;3.8;No;Next Day Air;No;No;Debit Card
2506;4441;4;01/08/2023;L;3.3;No;Express;No;No;Debit Card
1260;4779;19;02/08/2023;M;5;No;Express;No;No;Debit Card
2167;6060;17;03/08/2023;L;2.9;No;2-Day Shipping;No;No;PayPal
1501;1210;1;04/08/2023;M;2.5;No;Next Day Air;No;No;Venmo
3089;8364;16;05/08/2023;M;4.7;No;Standard;No;No;Bank Transfer
1241;5802;17;06/08/2023;L;2.9;No;2-Day Shipping;No;No;Cash
654;4050;8;07/08/2023;M;3.7;No;Store Pickup;No;No;Credit Card
2120;271;9;08/08/2023;XL;4.4;No;2-Day Shipping;No;No;Credit Card
3247;5007;11;09/08/2023;L;2.9;No;Next Day Air;No;No;Debit Card
1614;6242;13;10/08/2023;L;3.6;No;Store Pickup;No;No;Venmo
2931;5593;9;11/08/2023;S;4.8;No;2-Day Shipping;No;No;Credit Card
2405;6618;5;12/08/2023;L;4.7;No;Free Shipping;No;No;Debit Card
3520;7952;7;13/08/2023;M;2.6;No;Free Shipping;No;No;Cash
3313;9190;19;14/08/2023;L;3.4;No;Standard;No;No;Cash
3708;2761;14;15/08/2023;L;3.5;No;Next Day Air;No;No;Debit Card
3594;4950;8;16/08/2023;M;3.4;No;2-Day Shipping;No;No;Bank Transfer
2820;5070;10;17/08/2023;S;5;No;2-Day Shipping;No;No;Bank Transfer
523;9553;12;18/08/2023;M;4.6;No;Standard;No;No;PayPal
2163;1302;16;19/08/2023;L;4.8;No;2-Day Shipping;No;No;Bank Transfer
2454;9148;1;20/08/2023;L;3.7;No;Free Shipping;No;No;Cash
3000;4276;20;21/08/2023;M;4.7;No;Next Day Air;No;No;Bank Transfer
3754;9865;4;22/08/2023;XL;4.4;No;Express;No;No;Bank Transfer
1368;5585;18;23/08/2023;M;3.5;No;2-Day Shipping;No;No;Debit Card
3385;313;18;24/08/2023;L;3.8;No;Standard;No;No;Debit Card
3043;5864;15;25/08/2023;M;4.7;No;Next Day Air;No;No;Bank Transfer
33;6610;17;26/08/2023;L;3.1;No;Store Pickup;No;No;Credit Card
2861;335;4;27/08/2023;XL;5;No;Free Shipping;No;No;PayPal
3142;2931;7;28/08/2023;M;3.7;No;Free Shipping;No;No;Debit Card
1074;6353;1;29/08/2023;M;3;No;Next Day Air;No;No;Debit Card
955;7509;16;30/08/2023;S;4.5;No;Store Pickup;No;No;Venmo
1551;5300;17;31/08/2023;L;4.7;No;Express;No;No;Credit Card
218;4956;2;01/09/2023;L;3.5;No;Free Shipping;No;No;Debit Card
2888;5079;8;02/09/2023;M;4.4;No;2-Day Shipping;No;No;Cash
833;5926;11;03/09/2023;L;2.6;No;Standard;No;No;Bank Transfer
1482;8816;14;04/09/2023;M;4.2;No;2-Day Shipping;No;No;Venmo
2287;1399;18;05/09/2023;M;2.6;No;Express;No;No;Venmo
244;8165;3;06/09/2023;S;4.8;No;Free Shipping;No;No;Bank Transfer
2738;5343;18;07/09/2023;L;2.9;No;Store Pickup;No;No;PayPal
559;8813;5;08/09/2023;S;4.3;No;2-Day Shipping;No;No;Credit Card
1555;8599;17;09/09/2023;XL;2.6;No;Store Pickup;No;No;Venmo
2272;579;3;10/09/2023;M;3.8;No;Next Day Air;No;No;PayPal
3446;3967;19;11/09/2023;L;4.2;No;Standard;No;No;Credit Card
3561;2442;13;12/09/2023;M;3.9;No;Store Pickup;No;No;Venmo
2147;1566;9;13/09/2023;M;3.1;No;Free Shipping;No;No;Credit Card
1501;9885;18;14/09/2023;S;3.6;No;Store Pickup;No;No;Cash
2288;2771;7;15/09/2023;S;4;No;Express;No;No;PayPal
2723;2920;7;16/09/2023;L;3.4;No;Next Day Air;No;No;Bank Transfer
2228;2590;5;17/09/2023;M;2.6;No;Standard;No;No;Credit Card
3194;4951;5;18/09/2023;L;4.5;No;Express;No;No;Venmo
3512;2726;9;19/09/2023;M;4.9;No;Standard;No;No;Debit Card
3495;1728;6;20/09/2023;M;4.4;No;2-Day Shipping;No;No;PayPal
3565;4605;5;21/09/2023;XL;3.5;No;Express;No;No;Venmo
2717;198;10;22/09/2023;S;3.3;No;Express;No;No;Bank Transfer
641;6716;1;23/09/2023;L;3.1;No;Standard;No;No;Debit Card
3118;5391;6;24/09/2023;S;4.2;No;Express;No;No;Cash
2058;9415;9;25/09/2023;M;4.9;No;Next Day Air;No;No;PayPal
711;9190;20;26/09/2023;M;3.9;No;Standard;No;No;Credit Card
2531;3041;11;27/09/2023;M;4.2;No;Free Shipping;No;No;Cash
1598;3514;18;28/09/2023;S;4.9;No;Store Pickup;No;No;PayPal
840;6872;11;29/09/2023;M;2.8;No;Store Pickup;No;No;Bank Transfer
1174;7760;9;30/09/2023;M;4.1;No;Standard;No;No;Debit Card
1080;4514;18;10/10/2023;M;4.8;No;Next Day Air;No;No;Venmo
2330;6330;2;11/10/2023;S;4.1;No;Next Day Air;No;No;Cash
2270;944;19;12/10/2023;M;3;No;Free Shipping;No;No;Debit Card
2868;772;19;13/10/2023;L;4.2;No;2-Day Shipping;No;No;Credit Card
3445;8122;2;14/10/2023;L;3.8;No;Standard;No;No;Credit Card
485;1478;4;15/10/2023;S;3.3;No;2-Day Shipping;No;No;Bank Transfer
1022;4026;3;16/10/2023;L;4.7;No;2-Day Shipping;No;No;Venmo
884;2663;6;17/10/2023;M;4.3;No;2-Day Shipping;No;No;Credit Card
1852;3589;4;18/10/2023;M;2.7;No;Standard;No;No;Credit Card
816;8483;7;19/10/2023;XL;4.2;No;Express;No;No;Cash
360;1454;16;20/10/2023;L;4.2;No;Free Shipping;No;No;PayPal
3789;2568;7;21/10/2023;S;2.5;No;Next Day Air;No;No;Venmo
3394;917;19;22/10/2023;L;3.6;No;Express;No;No;Credit Card
3190;2761;6;23/10/2023;L;3.4;No;Standard;No;No;Bank Transfer
2442;7212;20;24/10/2023;M;3.3;No;Standard;No;No;Debit Card
184;6839;15;25/10/2023;M;4.6;No;Standard;No;No;PayPal
192;1116;12;26/10/2023;M;3.9;No;Store Pickup;No;No;Venmo
2710;1961;12;27/10/2023;M;3.7;No;Next Day Air;No;No;Debit Card
494;2661;10;28/10/2023;XL;3.1;No;Express;No;No;PayPal
2334;6927;6;29/10/2023;M;4.9;No;Express;No;No;Debit Card
2462;8763;2;30/10/2023;L;4.7;No;Standard;No;No;Debit Card
1090;8196;5;31/10/2023;L;2.9;No;Next Day Air;No;No;Credit Card
109;8986;20;01/11/2023;XL;4.1;No;Express;No;No;Cash
3294;2348;20;02/11/2023;L;4;No;Next Day Air;No;No;Cash
673;9540;1;03/11/2023;L;2.7;No;Store Pickup;No;No;PayPal
1206;3094;11;04/11/2023;M;4;No;2-Day Shipping;No;No;Debit Card
203;8121;13;05/11/2023;M;2.5;No;Next Day Air;No;No;PayPal
34;738;8;06/11/2023;M;4.5;No;Free Shipping;No;No;PayPal
2305;8123;17;07/11/2023;M;3.9;No;Express;No;No;Debit Card
2028;9384;9;08/11/2023;L;4.9;No;2-Day Shipping;No;No;Bank Transfer
2799;4420;3;09/11/2023;L;3.3;No;2-Day Shipping;No;No;PayPal
3605;3743;17;10/11/2023;M;3.8;No;Express;No;No;PayPal
1741;4928;3;11/11/2023;L;2.9;No;Standard;No;No;Venmo
671;1370;19;12/11/2023;M;4;No;2-Day Shipping;No;No;Debit Card
2523;6017;14;13/11/2023;M;4.1;No;Store Pickup;No;No;Debit Card
2410;7919;3;14/11/2023;M;3.1;No;Store Pickup;No;No;Bank Transfer
1900;6961;6;15/11/2023;XL;4.6;No;Express;No;No;Debit Card
1334;8671;9;16/11/2023;M;4.6;No;Next Day Air;No;No;Bank Transfer
2434;3844;10;17/11/2023;L;2.6;No;2-Day Shipping;No;No;Cash
1696;2978;9;18/11/2023;M;5;No;2-Day Shipping;No;No;PayPal
2927;1980;1;19/11/2023;L;2.9;No;2-Day Shipping;No;No;Debit Card
3795;5776;14;20/11/2023;M;3.5;No;2-Day Shipping;No;No;PayPal
2894;243;16;21/11/2023;M;3.7;No;2-Day Shipping;No;No;Venmo
2097;8012;10;22/11/2023;L;2.9;No;Store Pickup;No;No;Venmo
2334;7009;5;23/11/2023;M;4.3;No;Free Shipping;No;No;Bank Transfer
238;4343;1;24/11/2023;L;3.2;No;Store Pickup;No;No;Cash
403;3081;20;25/11/2023;M;4.2;No;Next Day Air;No;No;Credit Card
3084;1315;6;26/11/2023;M;4.2;No;Standard;No;No;PayPal
1111;8410;17;27/11/2023;M;3.8;No;Free Shipping;No;No;Cash
1890;3427;2;28/11/2023;M;4.4;No;Standard;No;No;Debit Card
381;9540;20;29/11/2023;L;3.1;No;2-Day Shipping;No;No;Credit Card
3446;282;11;30/11/2023;XL;5;No;Standard;No;No;Debit Card
140;9695;10;01/12/2023;M;4.7;No;Standard;No;No;PayPal
2314;1469;3;02/12/2023;M;3;No;Express;No;No;Credit Card
3347;7837;6;03/12/2023;XL;4.2;No;Next Day Air;No;No;Debit Card
1560;3612;4;04/12/2023;L;3;No;Store Pickup;No;No;Cash
477;2618;5;05/12/2023;M;3.7;No;Free Shipping;No;No;PayPal
852;6318;3;06/12/2023;M;2.7;No;Free Shipping;No;No;Cash
2834;9069;18;07/12/2023;M;4.3;No;2-Day Shipping;No;No;Bank Transfer
920;8027;2;08/12/2023;XL;2.7;No;2-Day Shipping;No;No;Bank Transfer
963;7615;16;09/12/2023;M;3.7;No;Next Day Air;No;No;Credit Card
3810;792;5;10/12/2023;XL;4.3;No;Standard;No;No;Bank Transfer
2497;8245;11;11/12/2023;S;4;No;Next Day Air;No;No;Credit Card
890;9426;1;12/12/2023;M;3.3;No;Standard;No;No;Venmo
295;8523;8;13/12/2023;S;4;No;Next Day Air;No;No;Cash
6;449;10;14/12/2023;M;2.7;No;Next Day Air;No;No;Credit Card
3373;702;10;15/12/2023;S;4.2;No;Free Shipping;No;No;PayPal
1414;8515;8;16/12/2023;L;4.6;No;Standard;No;No;Debit Card
3001;2817;4;17/12/2023;M;4.8;No;Store Pickup;No;No;Credit Card
2111;557;14;18/12/2023;M;2.8;No;Free Shipping;No;No;Credit Card
380;9433;12;19/12/2023;M;4.5;No;Next Day Air;No;No;Bank Transfer
1320;6010;17;20/12/2023;S;3;No;2-Day Shipping;No;No;Bank Transfer
2474;7738;1;21/12/2023;M;4.6;No;Free Shipping;No;No;Debit Card
70;6595;11;22/12/2023;M;3.3;No;Standard;No;No;Cash
983;8620;2;23/12/2023;M;4.4;No;Next Day Air;No;No;Debit Card
2968;8475;9;24/12/2023;XL;4.4;No;Standard;No;No;Credit Card
2377;2706;6;25/12/2023;XL;4.3;No;Express;No;No;Cash
2311;5775;5;26/12/2023;S;3.4;No;Express;No;No;Bank Transfer
591;9721;16;27/12/2023;M;2.8;No;Store Pickup;No;No;Venmo
3436;5520;12;28/12/2023;M;3.4;No;Standard;No;No;Cash
2840;7840;5;01/01/2023;M;5;No;Store Pickup;No;No;Credit Card
736;1575;10;28/12/2022;S;4.5;No;Free Shipping;No;No;Cash
1911;4571;20;29/12/2022;M;2.7;No;Store Pickup;No;No;Credit Card
493;3009;10;30/12/2022;XL;3.4;No;Store Pickup;No;No;Credit Card
491;6999;18;31/12/2022;S;3.4;No;Express;No;No;Venmo
1841;8979;4;01/01/2023;M;2.8;No;Standard;No;No;Bank Transfer
2951;9711;4;02/01/2023;M;4.7;No;Standard;No;No;Bank Transfer
1249;6063;12;03/01/2023;M;4.7;No;Free Shipping;No;No;Credit Card
2639;3928;3;04/01/2023;L;4.7;No;Free Shipping;No;No;Debit Card
306;2049;18;05/01/2023;M;3.4;No;2-Day Shipping;No;No;Bank Transfer
2766;1568;7;06/01/2023;S;3.7;No;Express;No;No;Debit Card
2712;695;17;07/01/2023;M;4.1;No;Store Pickup;No;No;Cash
1831;7925;8;08/01/2023;L;2.9;No;2-Day Shipping;No;No;Credit Card
1298;4510;2;09/01/2023;L;3.2;No;Store Pickup;No;No;Venmo
1764;148;18;10/01/2023;S;3;No;Free Shipping;No;No;PayPal
611;4078;9;11/01/2023;S;4.1;No;Express;No;No;Venmo
1953;3433;17;12/01/2023;M;4.5;No;Standard;No;No;Venmo
1243;2274;19;13/01/2023;M;3.4;No;Store Pickup;No;No;Venmo
719;1946;2;14/01/2023;L;4.1;No;Express;No;No;Bank Transfer
1091;4000;7;15/01/2023;XL;4.6;No;Store Pickup;No;No;Cash
2685;672;1;16/01/2023;M;4.6;No;Express;No;No;Venmo
1288;6766;13;17/01/2023;L;3.4;No;Express;No;No;Cash
1944;4716;20;18/01/2023;M;3.3;No;2-Day Shipping;No;No;PayPal
3322;1446;14;19/01/2023;M;3.6;No;2-Day Shipping;No;No;Cash
2855;4089;12;20/01/2023;L;4.6;No;Free Shipping;No;No;Bank Transfer
2960;3061;14;21/01/2023;L;4.3;No;2-Day Shipping;No;No;Cash
2940;2686;17;22/01/2023;S;4;No;Store Pickup;No;No;Credit Card
3147;1617;4;23/01/2023;L;4.8;No;Next Day Air;No;No;Credit Card
2038;5912;19;24/01/2023;XL;4.3;No;Standard;No;No;Bank Transfer
2740;1622;2;10/10/2023;XL;3.3;No;Standard;No;No;Cash
1760;2100;14;11/10/2023;L;2.8;No;Express;No;No;Cash
3683;63;20;12/10/2023;M;4.4;No;Free Shipping;No;No;Bank Transfer
677;746;1;13/10/2023;S;3.7;No;Express;No;No;Cash
1831;6325;2;14/10/2023;M;3.6;No;Express;No;No;Credit Card
877;1279;4;15/10/2023;L;3.7;No;2-Day Shipping;No;No;Venmo
3455;4563;2;16/10/2023;M;5;No;Standard;No;No;PayPal
294;5523;5;17/10/2023;XL;2.7;No;Next Day Air;No;No;Credit Card
1632;9323;4;18/10/2023;M;4.3;No;Store Pickup;No;No;Cash
993;858;9;19/10/2023;M;4.1;No;Standard;No;No;Credit Card
2592;9492;16;20/10/2023;M;2.6;No;Next Day Air;No;No;Cash
1853;8206;20;21/10/2023;M;3.2;No;Store Pickup;No;No;Bank Transfer
3013;8453;12;22/10/2023;S;3.5;No;Next Day Air;No;No;Venmo
1065;7848;13;23/10/2023;M;3.7;No;Next Day Air;No;No;Cash
856;5316;6;24/10/2023;L;3.8;No;2-Day Shipping;No;No;PayPal
3429;7365;7;25/10/2023;S;4.8;No;2-Day Shipping;No;No;Bank Transfer
2873;8315;14;26/10/2023;S;4.2;No;Standard;No;No;Credit Card
99;6726;18;27/10/2023;XL;2.9;No;Next Day Air;No;No;Credit Card
3899;7047;20;28/10/2023;XL;2.9;No;Free Shipping;No;No;Debit Card
2371;8733;11;29/10/2023;S;4.8;No;Next Day Air;No;No;Credit Card
2974;2864;20;30/10/2023;S;2.9;No;Standard;No;No;Debit Card
509;8187;4;31/10/2023;M;4.8;No;2-Day Shipping;No;No;Cash
345;1839;3;01/11/2023;M;4.6;No;2-Day Shipping;No;No;Bank Transfer
1533;995;1;02/11/2023;L;4.4;No;Store Pickup;No;No;Credit Card
1121;3445;13;03/11/2023;L;3;No;Next Day Air;No;No;PayPal
216;9668;9;04/11/2023;XL;4.4;No;Express;No;No;PayPal
1756;5560;19;05/11/2023;M;3.9;No;Express;No;No;Venmo
128;8410;4;06/11/2023;M;4;No;Free Shipping;No;No;Cash
1261;5201;3;07/11/2023;M;2.5;No;Express;No;No;Bank Transfer
2111;3474;3;08/11/2023;S;4.1;No;Next Day Air;No;No;Bank Transfer
281;5952;13;09/11/2023;S;4.8;No;2-Day Shipping;No;No;Venmo
2463;7060;4;10/11/2023;S;2.6;No;Store Pickup;No;No;Debit Card
2681;649;5;11/11/2023;XL;3.1;No;Free Shipping;No;No;Credit Card
3317;5558;17;12/11/2023;S;3.2;No;Store Pickup;No;No;Credit Card
2427;4210;15;13/11/2023;M;4.2;No;Standard;No;No;Bank Transfer
3497;4676;6;14/11/2023;S;2.6;No;Next Day Air;No;No;Cash
789;1148;18;15/11/2023;L;3.1;No;Next Day Air;No;No;Cash
2738;3208;17;16/11/2023;M;2.9;No;Store Pickup;No;No;Cash
987;7363;15;17/11/2023;M;4.6;No;Free Shipping;No;No;Venmo
746;8521;2;18/11/2023;L;4.1;No;Standard;No;No;PayPal
3844;1483;5;19/11/2023;M;2.5;No;Store Pickup;No;No;Debit Card
1237;445;4;20/11/2023;M;4;No;Store Pickup;No;No;Cash
3273;2351;10;21/11/2023;M;3.5;No;Express;No;No;PayPal
585;7221;19;22/11/2023;XL;4.4;No;Free Shipping;No;No;Venmo
3857;8606;3;23/11/2023;M;2.9;No;Store Pickup;No;No;Credit Card
3555;4295;3;24/11/2023;XL;3.1;No;2-Day Shipping;No;No;Debit Card
1308;2237;15;25/11/2023;M;4.4;No;Free Shipping;No;No;Bank Transfer
3419;3901;5;26/11/2023;L;4.4;No;Standard;No;No;Credit Card
3072;3519;11;27/11/2023;M;2.7;No;Store Pickup;No;No;PayPal
8;60;18;28/11/2023;M;4.9;No;Free Shipping;No;No;Credit Card
3629;1288;19;29/11/2023;L;3.5;No;2-Day Shipping;No;No;Cash
3846;9872;15;30/11/2023;L;4.8;No;Free Shipping;No;No;PayPal
648;6338;18;01/12/2023;M;4.2;No;2-Day Shipping;No;No;Cash
2059;6045;15;02/12/2023;XL;4.6;No;Standard;No;No;Debit Card
1226;7653;5;03/12/2023;L;2.9;No;Standard;No;No;Venmo
3047;2122;1;04/12/2023;XL;4;No;Store Pickup;No;No;Venmo
